data,equipamento,endereco,horario,volume
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,08:00 - 09:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,09:00 - 10:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,10:00 - 11:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,11:00 - 12:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,12:00 - 13:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,13:00 - 14:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,14:00 - 15:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-22,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-23,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-24,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-25,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-26,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-27,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-28,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-29,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,15:00 - 16:00,0
2020-02-01,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-02,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-03,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-04,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-05,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-06,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-07,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-08,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-09,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-10,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-11,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-12,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-13,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-14,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-15,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-16,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-17,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-18,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-19,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-20,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
2020-02-21,FAR1FC,AV. FARRAPOS X AV. CAIRU PROXIMO AO Nº3258,16:00 - 17:00,0
